asset_software_id,asset_id,vendor,product,version,cpe,install_source
14602,A02408,vmware,esxi,2019,cpe:2.3:o:vmware:esxi:2019:*:*:*:*:*:*:*,package-manager
14603,A02409,ubuntu,linux,9.0,cpe:2.3:o:canonical:ubuntu_linux:9.0:*:*:*:*:*:*:*,package-manager
14604,A02409,nginx,nginx,1.2,cpe:2.3:a:nginx:nginx:1.2:*:*:*:*:*:*:*,golden-image
14605,A02409,redhat,enterprise_linux,8.0,cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*,golden-image
14606,A02409,kubernetes,kubernetes,1.1,cpe:2.3:a:kubernetes:kubernetes:1.1:*:*:*:*:*:*:*,package-manager
14607,A02409,postgresql,postgresql,2019,cpe:2.3:a:postgresql:postgresql:2019:*:*:*:*:*:*:*,manual
14608,A02410,mysql,mysql,1.0,cpe:2.3:a:oracle:mysql:1.0:*:*:*:*:*:*:*,golden-image
14609,A02410,nginx,nginx,2.1,cpe:2.3:a:nginx:nginx:2.1:*:*:*:*:*:*:*,golden-image
14610,A02410,kibana,kibana,1.1,cpe:2.3:a:elastic:kibana:1.1:*:*:*:*:*:*:*,golden-image
14611,A02410,kubernetes,kubernetes,10.0,cpe:2.3:a:kubernetes:kubernetes:10.0:*:*:*:*:*:*:*,package-manager
14612,A02410,apache,http_server,3.1,cpe:2.3:a:apache:http_server:3.1:*:*:*:*:*:*:*,golden-image
14613,A02410,elastic,elasticsearch,2016,cpe:2.3:a:elastic:elasticsearch:2016:*:*:*:*:*:*:*,package-manager
14614,A02410,openssl,openssl,1.0,cpe:2.3:a:openssl:openssl:1.0:*:*:*:*:*:*:*,package-manager
14615,A02410,ubuntu,linux,9.0,cpe:2.3:o:canonical:ubuntu_linux:9.0:*:*:*:*:*:*:*,package-manager
14616,A02411,ubuntu,linux,12.0,cpe:2.3:o:canonical:ubuntu_linux:12.0:*:*:*:*:*:*:*,package-manager
14617,A02411,kibana,kibana,4.0,cpe:2.3:a:elastic:kibana:4.0:*:*:*:*:*:*:*,package-manager
14618,A02411,docker,engine,7.0,cpe:2.3:a:docker:docker:7.0:*:*:*:*:*:*:*,golden-image
14619,A02411,microsoft,sql_server,1.1,cpe:2.3:a:microsoft:sql_server:1.1:*:*:*:*:*:*:*,manual
14620,A02412,vmware,esxi,10.0,cpe:2.3:o:vmware:esxi:10.0:*:*:*:*:*:*:*,package-manager
14621,A02412,redhat,enterprise_linux,2019,cpe:2.3:o:redhat:enterprise_linux:2019:*:*:*:*:*:*:*,package-manager
14622,A02412,microsoft,windows_server,10.0,cpe:2.3:o:microsoft:windows_server:10.0:*:*:*:*:*:*:*,package-manager
14623,A02412,kubernetes,kubernetes,2.0,cpe:2.3:a:kubernetes:kubernetes:2.0:*:*:*:*:*:*:*,golden-image
14624,A02413,vmware,esxi,1.0,cpe:2.3:o:vmware:esxi:1.0:*:*:*:*:*:*:*,package-manager
14625,A02413,microsoft,windows_server,4.0,cpe:2.3:o:microsoft:windows_server:4.0:*:*:*:*:*:*:*,golden-image
14626,A02413,openssl,openssl,3.0,cpe:2.3:a:openssl:openssl:3.0:*:*:*:*:*:*:*,package-manager
14627,A02413,mysql,mysql,1.1,cpe:2.3:a:oracle:mysql:1.1:*:*:*:*:*:*:*,manual
14628,A02413,kubernetes,kubernetes,1.1,cpe:2.3:a:kubernetes:kubernetes:1.1:*:*:*:*:*:*:*,golden-image
14629,A02413,redhat,enterprise_linux,1.0,cpe:2.3:o:redhat:enterprise_linux:1.0:*:*:*:*:*:*:*,package-manager
14630,A02413,kibana,kibana,2.0,cpe:2.3:a:elastic:kibana:2.0:*:*:*:*:*:*:*,manual
14631,A02413,ubuntu,linux,1.1,cpe:2.3:o:canonical:ubuntu_linux:1.1:*:*:*:*:*:*:*,manual
14632,A02414,vmware,esxi,1.0,cpe:2.3:o:vmware:esxi:1.0:*:*:*:*:*:*:*,golden-image
14633,A02414,microsoft,sql_server,2019,cpe:2.3:a:microsoft:sql_server:2019:*:*:*:*:*:*:*,package-manager
14634,A02414,redhat,enterprise_linux,2016,cpe:2.3:o:redhat:enterprise_linux:2016:*:*:*:*:*:*:*,golden-image
14635,A02414,ubuntu,linux,2.0,cpe:2.3:o:canonical:ubuntu_linux:2.0:*:*:*:*:*:*:*,golden-image
14636,A02415,ubuntu,linux,10.0,cpe:2.3:o:canonical:ubuntu_linux:10.0:*:*:*:*:*:*:*,golden-image
14637,A02415,mysql,mysql,1.1,cpe:2.3:a:oracle:mysql:1.1:*:*:*:*:*:*:*,package-manager
14638,A02415,microsoft,sql_server,9.0,cpe:2.3:a:microsoft:sql_server:9.0:*:*:*:*:*:*:*,golden-image
14639,A02415,elastic,elasticsearch,6.0,cpe:2.3:a:elastic:elasticsearch:6.0:*:*:*:*:*:*:*,package-manager
14640,A02415,redhat,enterprise_linux,8.0,cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*,package-manager
14641,A02416,openssl,openssl,2022,cpe:2.3:a:openssl:openssl:2022:*:*:*:*:*:*:*,golden-image
14642,A02416,nginx,nginx,2022,cpe:2.3:a:nginx:nginx:2022:*:*:*:*:*:*:*,manual
14643,A02416,microsoft,sql_server,6.0,cpe:2.3:a:microsoft:sql_server:6.0:*:*:*:*:*:*:*,golden-image
14644,A02416,mysql,mysql,3.0,cpe:2.3:a:oracle:mysql:3.0:*:*:*:*:*:*:*,package-manager
14645,A02416,microsoft,windows_server,1.1,cpe:2.3:o:microsoft:windows_server:1.1:*:*:*:*:*:*:*,golden-image
14646,A02417,nginx,nginx,8.0,cpe:2.3:a:nginx:nginx:8.0:*:*:*:*:*:*:*,package-manager
14647,A02417,redhat,enterprise_linux,12.0,cpe:2.3:o:redhat:enterprise_linux:12.0:*:*:*:*:*:*:*,golden-image
14648,A02417,docker,engine,5.0,cpe:2.3:a:docker:docker:5.0:*:*:*:*:*:*:*,package-manager
14649,A02417,microsoft,sql_server,9.0,cpe:2.3:a:microsoft:sql_server:9.0:*:*:*:*:*:*:*,golden-image
14650,A02417,vmware,esxi,5.0,cpe:2.3:o:vmware:esxi:5.0:*:*:*:*:*:*:*,package-manager
14651,A02417,mysql,mysql,6.0,cpe:2.3:a:oracle:mysql:6.0:*:*:*:*:*:*:*,package-manager
14652,A02417,ubuntu,linux,9.0,cpe:2.3:o:canonical:ubuntu_linux:9.0:*:*:*:*:*:*:*,golden-image
14653,A02417,openssl,openssl,6.0,cpe:2.3:a:openssl:openssl:6.0:*:*:*:*:*:*:*,golden-image
14654,A02418,apache,http_server,1.0,cpe:2.3:a:apache:http_server:1.0:*:*:*:*:*:*:*,golden-image
14655,A02418,microsoft,sql_server,6.0,cpe:2.3:a:microsoft:sql_server:6.0:*:*:*:*:*:*:*,golden-image
14656,A02418,vmware,esxi,2.0,cpe:2.3:o:vmware:esxi:2.0:*:*:*:*:*:*:*,package-manager
14657,A02418,redhat,enterprise_linux,1.2,cpe:2.3:o:redhat:enterprise_linux:1.2:*:*:*:*:*:*:*,golden-image
14658,A02418,kibana,kibana,1.1,cpe:2.3:a:elastic:kibana:1.1:*:*:*:*:*:*:*,package-manager
14659,A02418,microsoft,windows_server,1.0,cpe:2.3:o:microsoft:windows_server:1.0:*:*:*:*:*:*:*,package-manager
14660,A02418,kubernetes,kubernetes,11.0,cpe:2.3:a:kubernetes:kubernetes:11.0:*:*:*:*:*:*:*,package-manager
14661,A02419,docker,engine,2.0,cpe:2.3:a:docker:docker:2.0:*:*:*:*:*:*:*,package-manager
14662,A02419,nginx,nginx,3.1,cpe:2.3:a:nginx:nginx:3.1:*:*:*:*:*:*:*,package-manager
14663,A02419,microsoft,windows_server,1.1,cpe:2.3:o:microsoft:windows_server:1.1:*:*:*:*:*:*:*,golden-image
14664,A02419,redhat,enterprise_linux,1.0,cpe:2.3:o:redhat:enterprise_linux:1.0:*:*:*:*:*:*:*,golden-image
14665,A02419,apache,http_server,3.0,cpe:2.3:a:apache:http_server:3.0:*:*:*:*:*:*:*,golden-image
14666,A02420,openssl,openssl,5.0,cpe:2.3:a:openssl:openssl:5.0:*:*:*:*:*:*:*,package-manager
14667,A02420,mysql,mysql,2019,cpe:2.3:a:oracle:mysql:2019:*:*:*:*:*:*:*,package-manager
14668,A02420,apache,http_server,2.0,cpe:2.3:a:apache:http_server:2.0:*:*:*:*:*:*:*,golden-image
14669,A02420,ubuntu,linux,5.0,cpe:2.3:o:canonical:ubuntu_linux:5.0:*:*:*:*:*:*:*,golden-image
14670,A02420,vmware,esxi,4.0,cpe:2.3:o:vmware:esxi:4.0:*:*:*:*:*:*:*,package-manager
14671,A02420,kibana,kibana,2022,cpe:2.3:a:elastic:kibana:2022:*:*:*:*:*:*:*,manual
14672,A02420,microsoft,sql_server,4.0,cpe:2.3:a:microsoft:sql_server:4.0:*:*:*:*:*:*:*,golden-image
14673,A02420,postgresql,postgresql,2022,cpe:2.3:a:postgresql:postgresql:2022:*:*:*:*:*:*:*,package-manager
14674,A02420,kubernetes,kubernetes,8.0,cpe:2.3:a:kubernetes:kubernetes:8.0:*:*:*:*:*:*:*,package-manager
14675,A02421,vmware,esxi,9.0,cpe:2.3:o:vmware:esxi:9.0:*:*:*:*:*:*:*,package-manager
14676,A02421,mysql,mysql,2.0,cpe:2.3:a:oracle:mysql:2.0:*:*:*:*:*:*:*,golden-image
14677,A02421,redhat,enterprise_linux,2.0,cpe:2.3:o:redhat:enterprise_linux:2.0:*:*:*:*:*:*:*,golden-image
14678,A02421,microsoft,sql_server,2019,cpe:2.3:a:microsoft:sql_server:2019:*:*:*:*:*:*:*,golden-image
14679,A02421,kubernetes,kubernetes,2.0,cpe:2.3:a:kubernetes:kubernetes:2.0:*:*:*:*:*:*:*,package-manager
14680,A02422,vmware,esxi,4.0,cpe:2.3:o:vmware:esxi:4.0:*:*:*:*:*:*:*,package-manager
14681,A02422,postgresql,postgresql,2.0,cpe:2.3:a:postgresql:postgresql:2.0:*:*:*:*:*:*:*,package-manager
14682,A02422,redhat,enterprise_linux,11.0,cpe:2.3:o:redhat:enterprise_linux:11.0:*:*:*:*:*:*:*,package-manager
14683,A02422,apache,http_server,3.1,cpe:2.3:a:apache:http_server:3.1:*:*:*:*:*:*:*,package-manager
14684,A02423,openssl,openssl,5.0,cpe:2.3:a:openssl:openssl:5.0:*:*:*:*:*:*:*,package-manager
14685,A02423,elastic,elasticsearch,1.0,cpe:2.3:a:elastic:elasticsearch:1.0:*:*:*:*:*:*:*,golden-image
14686,A02423,nginx,nginx,7.0,cpe:2.3:a:nginx:nginx:7.0:*:*:*:*:*:*:*,golden-image
14687,A02423,redhat,enterprise_linux,9.0,cpe:2.3:o:redhat:enterprise_linux:9.0:*:*:*:*:*:*:*,golden-image
14688,A02423,kubernetes,kubernetes,2.1,cpe:2.3:a:kubernetes:kubernetes:2.1:*:*:*:*:*:*:*,manual
14689,A02423,vmware,esxi,3.0,cpe:2.3:o:vmware:esxi:3.0:*:*:*:*:*:*:*,golden-image
14690,A02423,apache,http_server,1.0,cpe:2.3:a:apache:http_server:1.0:*:*:*:*:*:*:*,package-manager
14691,A02424,kubernetes,kubernetes,2019,cpe:2.3:a:kubernetes:kubernetes:2019:*:*:*:*:*:*:*,package-manager
14692,A02424,postgresql,postgresql,6.0,cpe:2.3:a:postgresql:postgresql:6.0:*:*:*:*:*:*:*,golden-image
14693,A02424,docker,engine,12.0,cpe:2.3:a:docker:docker:12.0:*:*:*:*:*:*:*,golden-image
14694,A02424,redhat,enterprise_linux,1.1,cpe:2.3:o:redhat:enterprise_linux:1.1:*:*:*:*:*:*:*,package-manager
14695,A02424,vmware,esxi,12.0,cpe:2.3:o:vmware:esxi:12.0:*:*:*:*:*:*:*,package-manager
14696,A02424,microsoft,sql_server,2022,,package-manager
14697,A02424,elastic,elasticsearch,2022,cpe:2.3:a:elastic:elasticsearch:2022:*:*:*:*:*:*:*,golden-image
14698,A02424,microsoft,windows_server,3.0,cpe:2.3:o:microsoft:windows_server:3.0:*:*:*:*:*:*:*,golden-image
14699,A02424,mysql,mysql,12.0,cpe:2.3:a:oracle:mysql:12.0:*:*:*:*:*:*:*,package-manager
14700,A02425,nginx,nginx,2019,cpe:2.3:a:nginx:nginx:2019:*:*:*:*:*:*:*,package-manager
14701,A02425,vmware,esxi,2016,cpe:2.3:o:vmware:esxi:2016:*:*:*:*:*:*:*,package-manager
14702,A02425,docker,engine,2.1,cpe:2.3:a:docker:docker:2.1:*:*:*:*:*:*:*,golden-image
14703,A02425,elastic,elasticsearch,2019,cpe:2.3:a:elastic:elasticsearch:2019:*:*:*:*:*:*:*,golden-image
14704,A02426,elastic,elasticsearch,3.0,cpe:2.3:a:elastic:elasticsearch:3.0:*:*:*:*:*:*:*,golden-image
14705,A02426,kibana,kibana,7.0,cpe:2.3:a:elastic:kibana:7.0:*:*:*:*:*:*:*,package-manager
14706,A02426,postgresql,postgresql,1.0,cpe:2.3:a:postgresql:postgresql:1.0:*:*:*:*:*:*:*,package-manager
14707,A02426,redhat,enterprise_linux,2.0,cpe:2.3:o:redhat:enterprise_linux:2.0:*:*:*:*:*:*:*,package-manager
14708,A02426,openssl,openssl,4.0,cpe:2.3:a:openssl:openssl:4.0:*:*:*:*:*:*:*,package-manager
14709,A02427,kubernetes,kubernetes,3.1,cpe:2.3:a:kubernetes:kubernetes:3.1:*:*:*:*:*:*:*,golden-image
14710,A02427,nginx,nginx,2.1,cpe:2.3:a:nginx:nginx:2.1:*:*:*:*:*:*:*,manual
14711,A02427,ubuntu,linux,2016,cpe:2.3:o:canonical:ubuntu_linux:2016:*:*:*:*:*:*:*,golden-image
14712,A02427,vmware,esxi,12.0,cpe:2.3:o:vmware:esxi:12.0:*:*:*:*:*:*:*,package-manager
14713,A02427,docker,engine,1.2,cpe:2.3:a:docker:docker:1.2:*:*:*:*:*:*:*,golden-image
14714,A02428,kubernetes,kubernetes,3.0,cpe:2.3:a:kubernetes:kubernetes:3.0:*:*:*:*:*:*:*,package-manager
14715,A02428,vmware,esxi,10.0,cpe:2.3:o:vmware:esxi:10.0:*:*:*:*:*:*:*,golden-image
14716,A02428,ubuntu,linux,2022,cpe:2.3:o:canonical:ubuntu_linux:2022:*:*:*:*:*:*:*,package-manager
14717,A02428,elastic,elasticsearch,4.0,cpe:2.3:a:elastic:elasticsearch:4.0:*:*:*:*:*:*:*,golden-image
14718,A02429,mysql,mysql,6.0,cpe:2.3:a:oracle:mysql:6.0:*:*:*:*:*:*:*,golden-image
14719,A02429,redhat,enterprise_linux,2016,cpe:2.3:o:redhat:enterprise_linux:2016:*:*:*:*:*:*:*,package-manager
14720,A02429,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,manual
14721,A02429,kibana,kibana,2.0,cpe:2.3:a:elastic:kibana:2.0:*:*:*:*:*:*:*,package-manager
14722,A02429,openssl,openssl,5.0,cpe:2.3:a:openssl:openssl:5.0:*:*:*:*:*:*:*,package-manager
14723,A02430,ubuntu,linux,6.0,cpe:2.3:o:canonical:ubuntu_linux:6.0:*:*:*:*:*:*:*,package-manager
14724,A02430,vmware,esxi,3.0,cpe:2.3:o:vmware:esxi:3.0:*:*:*:*:*:*:*,golden-image
14725,A02430,postgresql,postgresql,2019,cpe:2.3:a:postgresql:postgresql:2019:*:*:*:*:*:*:*,package-manager
14726,A02430,microsoft,windows_server,9.0,cpe:2.3:o:microsoft:windows_server:9.0:*:*:*:*:*:*:*,golden-image
14727,A02430,microsoft,sql_server,7.0,cpe:2.3:a:microsoft:sql_server:7.0:*:*:*:*:*:*:*,manual
14728,A02430,kubernetes,kubernetes,2016,cpe:2.3:a:kubernetes:kubernetes:2016:*:*:*:*:*:*:*,golden-image
14729,A02430,kibana,kibana,2.0,cpe:2.3:a:elastic:kibana:2.0:*:*:*:*:*:*:*,manual
14730,A02430,nginx,nginx,2019,cpe:2.3:a:nginx:nginx:2019:*:*:*:*:*:*:*,package-manager
14731,A02431,vmware,esxi,1.1,cpe:2.3:o:vmware:esxi:1.1:*:*:*:*:*:*:*,package-manager
14732,A02431,nginx,nginx,11.0,cpe:2.3:a:nginx:nginx:11.0:*:*:*:*:*:*:*,golden-image
14733,A02431,microsoft,windows_server,1.1,cpe:2.3:o:microsoft:windows_server:1.1:*:*:*:*:*:*:*,golden-image
14734,A02431,postgresql,postgresql,11.0,cpe:2.3:a:postgresql:postgresql:11.0:*:*:*:*:*:*:*,golden-image
14735,A02431,ubuntu,linux,2.0,cpe:2.3:o:canonical:ubuntu_linux:2.0:*:*:*:*:*:*:*,manual
14736,A02431,openssl,openssl,2022,cpe:2.3:a:openssl:openssl:2022:*:*:*:*:*:*:*,golden-image
14737,A02431,apache,http_server,2.1,cpe:2.3:a:apache:http_server:2.1:*:*:*:*:*:*:*,package-manager
14738,A02431,kubernetes,kubernetes,11.0,cpe:2.3:a:kubernetes:kubernetes:11.0:*:*:*:*:*:*:*,manual
14739,A02431,docker,engine,1.1,cpe:2.3:a:docker:docker:1.1:*:*:*:*:*:*:*,golden-image
14740,A02432,postgresql,postgresql,2019,cpe:2.3:a:postgresql:postgresql:2019:*:*:*:*:*:*:*,manual
14741,A02432,vmware,esxi,8.0,cpe:2.3:o:vmware:esxi:8.0:*:*:*:*:*:*:*,package-manager
14742,A02432,microsoft,windows_server,7.0,cpe:2.3:o:microsoft:windows_server:7.0:*:*:*:*:*:*:*,golden-image
14743,A02432,kubernetes,kubernetes,1.1,cpe:2.3:a:kubernetes:kubernetes:1.1:*:*:*:*:*:*:*,golden-image
14744,A02432,nginx,nginx,7.0,cpe:2.3:a:nginx:nginx:7.0:*:*:*:*:*:*:*,package-manager
14745,A02432,redhat,enterprise_linux,2022,cpe:2.3:o:redhat:enterprise_linux:2022:*:*:*:*:*:*:*,package-manager
14746,A02432,mysql,mysql,2.0,cpe:2.3:a:oracle:mysql:2.0:*:*:*:*:*:*:*,golden-image
14747,A02432,apache,http_server,5.0,cpe:2.3:a:apache:http_server:5.0:*:*:*:*:*:*:*,golden-image
14748,A02432,kibana,kibana,7.0,cpe:2.3:a:elastic:kibana:7.0:*:*:*:*:*:*:*,package-manager
14749,A02433,microsoft,windows_server,9.0,cpe:2.3:o:microsoft:windows_server:9.0:*:*:*:*:*:*:*,golden-image
14750,A02433,ubuntu,linux,4.0,cpe:2.3:o:canonical:ubuntu_linux:4.0:*:*:*:*:*:*:*,package-manager
14751,A02433,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,golden-image
14752,A02433,kibana,kibana,1.0,cpe:2.3:a:elastic:kibana:1.0:*:*:*:*:*:*:*,package-manager
14753,A02433,kubernetes,kubernetes,4.0,cpe:2.3:a:kubernetes:kubernetes:4.0:*:*:*:*:*:*:*,manual
14754,A02433,openssl,openssl,6.0,cpe:2.3:a:openssl:openssl:6.0:*:*:*:*:*:*:*,package-manager
14755,A02433,nginx,nginx,3.0,cpe:2.3:a:nginx:nginx:3.0:*:*:*:*:*:*:*,package-manager
14756,A02434,microsoft,sql_server,3.1,cpe:2.3:a:microsoft:sql_server:3.1:*:*:*:*:*:*:*,golden-image
14757,A02434,kubernetes,kubernetes,9.0,cpe:2.3:a:kubernetes:kubernetes:9.0:*:*:*:*:*:*:*,golden-image
14758,A02434,redhat,enterprise_linux,2016,cpe:2.3:o:redhat:enterprise_linux:2016:*:*:*:*:*:*:*,package-manager
14759,A02435,docker,engine,3.1,cpe:2.3:a:docker:docker:3.1:*:*:*:*:*:*:*,package-manager
14760,A02435,kubernetes,kubernetes,10.0,cpe:2.3:a:kubernetes:kubernetes:10.0:*:*:*:*:*:*:*,golden-image
14761,A02435,nginx,nginx,2019,cpe:2.3:a:nginx:nginx:2019:*:*:*:*:*:*:*,golden-image
14762,A02435,ubuntu,linux,5.0,cpe:2.3:o:canonical:ubuntu_linux:5.0:*:*:*:*:*:*:*,golden-image
14763,A02435,kibana,kibana,2.1,cpe:2.3:a:elastic:kibana:2.1:*:*:*:*:*:*:*,golden-image
14764,A02435,apache,http_server,1.2,cpe:2.3:a:apache:http_server:1.2:*:*:*:*:*:*:*,golden-image
14765,A02435,postgresql,postgresql,1.1,cpe:2.3:a:postgresql:postgresql:1.1:*:*:*:*:*:*:*,golden-image
14766,A02436,redhat,enterprise_linux,1.0,cpe:2.3:o:redhat:enterprise_linux:1.0:*:*:*:*:*:*:*,golden-image
14767,A02436,kibana,kibana,1.0,cpe:2.3:a:elastic:kibana:1.0:*:*:*:*:*:*:*,manual
14768,A02436,ubuntu,linux,3.1,cpe:2.3:o:canonical:ubuntu_linux:3.1:*:*:*:*:*:*:*,package-manager
14769,A02436,mysql,mysql,1.0,cpe:2.3:a:oracle:mysql:1.0:*:*:*:*:*:*:*,golden-image
14770,A02436,microsoft,sql_server,2.0,cpe:2.3:a:microsoft:sql_server:2.0:*:*:*:*:*:*:*,golden-image
14771,A02436,apache,http_server,2.1,cpe:2.3:a:apache:http_server:2.1:*:*:*:*:*:*:*,golden-image
14772,A02436,vmware,esxi,6.0,cpe:2.3:o:vmware:esxi:6.0:*:*:*:*:*:*:*,package-manager
14773,A02436,postgresql,postgresql,2016,cpe:2.3:a:postgresql:postgresql:2016:*:*:*:*:*:*:*,golden-image
14774,A02436,nginx,nginx,2022,cpe:2.3:a:nginx:nginx:2022:*:*:*:*:*:*:*,package-manager
14775,A02437,ubuntu,linux,1.1,cpe:2.3:o:canonical:ubuntu_linux:1.1:*:*:*:*:*:*:*,golden-image
14776,A02437,redhat,enterprise_linux,12.0,cpe:2.3:o:redhat:enterprise_linux:12.0:*:*:*:*:*:*:*,package-manager
14777,A02437,vmware,esxi,1.2,cpe:2.3:o:vmware:esxi:1.2:*:*:*:*:*:*:*,golden-image
14778,A02438,kibana,kibana,1.0,cpe:2.3:a:elastic:kibana:1.0:*:*:*:*:*:*:*,package-manager
14779,A02438,apache,http_server,7.0,cpe:2.3:a:apache:http_server:7.0:*:*:*:*:*:*:*,golden-image
14780,A02438,redhat,enterprise_linux,4.0,cpe:2.3:o:redhat:enterprise_linux:4.0:*:*:*:*:*:*:*,package-manager
14781,A02438,nginx,nginx,3.0,cpe:2.3:a:nginx:nginx:3.0:*:*:*:*:*:*:*,package-manager
14782,A02438,postgresql,postgresql,unknown,cpe:2.3:a:postgresql:postgresql:2.0:*:*:*:*:*:*:*,golden-image
14783,A02439,nginx,nginx,7.0,cpe:2.3:a:nginx:nginx:7.0:*:*:*:*:*:*:*,package-manager
14784,A02439,docker,engine,6.0,cpe:2.3:a:docker:docker:6.0:*:*:*:*:*:*:*,manual
14785,A02439,redhat,enterprise_linux,3.1,cpe:2.3:o:redhat:enterprise_linux:3.1:*:*:*:*:*:*:*,golden-image
14786,A02439,microsoft,windows_server,9.0,cpe:2.3:o:microsoft:windows_server:9.0:*:*:*:*:*:*:*,package-manager
14787,A02440,kubernetes,kubernetes,1.0,cpe:2.3:a:kubernetes:kubernetes:1.0:*:*:*:*:*:*:*,golden-image
14788,A02440,microsoft,sql_server,10.0,cpe:2.3:a:microsoft:sql_server:10.0:*:*:*:*:*:*:*,golden-image
14789,A02440,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,package-manager
14790,A02440,elastic,elasticsearch,3.1,cpe:2.3:a:elastic:elasticsearch:3.1:*:*:*:*:*:*:*,manual
14791,A02440,ubuntu,linux,1.0,cpe:2.3:o:canonical:ubuntu_linux:1.0:*:*:*:*:*:*:*,package-manager
14792,A02440,apache,http_server,1.1,cpe:2.3:a:apache:http_server:1.1:*:*:*:*:*:*:*,golden-image
14793,A02440,microsoft,windows_server,12.0,cpe:2.3:o:microsoft:windows_server:12.0:*:*:*:*:*:*:*,golden-image
14794,A02440,kibana,kibana,7.0,cpe:2.3:a:elastic:kibana:7.0:*:*:*:*:*:*:*,golden-image
14795,A02441,postgresql,postgresql,2.1,cpe:2.3:a:postgresql:postgresql:2.1:*:*:*:*:*:*:*,golden-image
14796,A02441,ubuntu,linux,5.0,cpe:2.3:o:canonical:ubuntu_linux:5.0:*:*:*:*:*:*:*,package-manager
14797,A02441,nginx,nginx,5.0,cpe:2.3:a:nginx:nginx:5.0:*:*:*:*:*:*:*,golden-image
14798,A02441,apache,http_server,1.0,cpe:2.3:a:apache:http_server:1.0:*:*:*:*:*:*:*,package-manager
14799,A02441,redhat,enterprise_linux,12.0,cpe:2.3:o:redhat:enterprise_linux:12.0:*:*:*:*:*:*:*,manual
14800,A02441,microsoft,sql_server,3.0,cpe:2.3:a:microsoft:sql_server:3.0:*:*:*:*:*:*:*,golden-image
14801,A02442,kubernetes,kubernetes,2.0,cpe:2.3:a:kubernetes:kubernetes:2.0:*:*:*:*:*:*:*,golden-image
14802,A02442,microsoft,windows_server,2.0,cpe:2.3:o:microsoft:windows_server:2.0:*:*:*:*:*:*:*,package-manager
14803,A02442,openssl,openssl,2.0,cpe:2.3:a:openssl:openssl:2.0:*:*:*:*:*:*:*,package-manager
14804,A02442,ubuntu,linux,1.2,cpe:2.3:o:canonical:ubuntu_linux:1.2:*:*:*:*:*:*:*,manual
14805,A02442,nginx,nginx,2016,cpe:2.3:a:nginx:nginx:2016:*:*:*:*:*:*:*,golden-image
14806,A02442,docker,engine,7.0,cpe:2.3:a:docker:docker:7.0:*:*:*:*:*:*:*,package-manager
14807,A02442,apache,http_server,10.0,cpe:2.3:a:apache:http_server:10.0:*:*:*:*:*:*:*,package-manager
14808,A02442,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,package-manager
14809,A02443,kubernetes,kubernetes,2019,cpe:2.3:a:kubernetes:kubernetes:2019:*:*:*:*:*:*:*,golden-image
14810,A02443,redhat,enterprise_linux,8.0,cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*,manual
14811,A02443,kibana,kibana,3.1,cpe:2.3:a:elastic:kibana:3.1:*:*:*:*:*:*:*,golden-image
14812,A02443,postgresql,postgresql,2.1,cpe:2.3:a:postgresql:postgresql:2.1:*:*:*:*:*:*:*,golden-image
14813,A02444,elastic,elasticsearch,2016,cpe:2.3:a:elastic:elasticsearch:2016:*:*:*:*:*:*:*,golden-image
14814,A02444,microsoft,windows_server,1.0,cpe:2.3:o:microsoft:windows_server:1.0:*:*:*:*:*:*:*,golden-image
14815,A02444,openssl,openssl,5.0,cpe:2.3:a:openssl:openssl:5.0:*:*:*:*:*:*:*,golden-image
14816,A02444,docker,engine,5.0,cpe:2.3:a:docker:docker:5.0:*:*:*:*:*:*:*,golden-image
14817,A02444,kibana,kibana,11.0,cpe:2.3:a:elastic:kibana:11.0:*:*:*:*:*:*:*,golden-image
14818,A02444,kubernetes,kubernetes,2016,cpe:2.3:a:kubernetes:kubernetes:2016:*:*:*:*:*:*:*,package-manager
14819,A02444,apache,http_server,3.0,cpe:2.3:a:apache:http_server:3.0:*:*:*:*:*:*:*,manual
14820,A02444,vmware,esxi,12.0,cpe:2.3:o:vmware:esxi:12.0:*:*:*:*:*:*:*,package-manager
14821,A02445,postgresql,postgresql,1.2,cpe:2.3:a:postgresql:postgresql:1.2:*:*:*:*:*:*:*,package-manager
14822,A02445,microsoft,sql_server,2.1,cpe:2.3:a:microsoft:sql_server:2.1:*:*:*:*:*:*:*,golden-image
14823,A02445,ubuntu,linux,2022,cpe:2.3:o:canonical:ubuntu_linux:2022:*:*:*:*:*:*:*,golden-image
14824,A02445,redhat,enterprise_linux,1.1,cpe:2.3:o:redhat:enterprise_linux:1.1:*:*:*:*:*:*:*,package-manager
14825,A02445,mysql,mysql,10.0,cpe:2.3:a:oracle:mysql:10.0:*:*:*:*:*:*:*,golden-image
